objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	0	0	0	0		$|
-774325041	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	334.823	2.99003	642.132	1	0	0	0		$|
-1908401984	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	340.717	2.95271	641.941	1	0	0	0		$|
-2093773463	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	347.414	3.04683	641.987	1	0	0	0		$|
-555016066	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	353.097	3.02001	641.773	1	0	0	0		$|
-1556862676	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	359.359	3.02935	641.708	1	0	0	0		$|
-1621582391	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	365.681	3.01262	641.433	1	0	0	0		$|
-1668142224	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	320.56	2.81194	642.183	1	0	0	0		$|
-1847828235	0	object/static/structure/corellia/corl_imprv_column_s04.iff	0	328.847	2.91277	642.223	1	0	0	0		$|
-565923755	0	object/static/structure/corellia/corl_imprv_gate_sm_s01.iff	0	869.808	19	1602.84	1	0	0	0		$|
-1927376940	0	object/static/structure/corellia/corl_imprv_gate_sm_s01.iff	0	877.77	19	1602.83	1	0	0	0		$|
