objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-27298000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-624485074	0	object/tangible/ground_spawning/patrol_spawner.iff	0	607.981	23.4	37.6357	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|100.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|smuggler_enemy_patrol|strPatrolPointNames|5|smuggler_enemy_patrol_10014962_1:smuggler_enemy_patrol_10014962_2:smuggler_enemy_patrol_10014962_3:|strSpawnerType|4|patrol|strSpawns|4|corellia/smuggler_patrol_5|$|
-1692412990	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	589.85	23.4	21.9575	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|smuggler_enemy_patrol_10014962_1|registerWithController|0|1|$|
-1741254016	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	569.858	23.4	9.14746	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|smuggler_enemy_patrol_10014962_2|registerWithController|0|1|$|
-565265765	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	573.792	23.4	41.896	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|smuggler_enemy_patrol_10014962_3|registerWithController|0|1|$|
-774325041	0	object/static/structure/general/streetlamp_large_style_02.iff	0	587.026	23.4	2.72656	-0.685869	0	0.727725	0		$|
-1908401984	0	object/static/structure/general/streetlamp_large_style_02.iff	0	586.739	23.4	47.2046	-0.693111	0	0.720831	0		$|
-2093773463	0	object/static/structure/general/streetlamp_small_style_01.iff	0	592.699	14.74	103.408	1	0	0	0		$|
-555016066	0	object/building/corellia/shuttleport_corellia.iff	0	592.053	15.8901	104.033	0.707109	0	-0.707105	0	planet_map.map_loc:structure.municipal.starport	travel.cost|0|200|travel.ground_time|0|300|travel.is_shuttleport|0|1|travel.point_name|4|Vreni Island Shuttleport|travel.shuttle_available|0|1|travel.version|0|3|$|
-1556862676	0	object/building/corellia/filler_slum_16x16_s01.iff	0	438.872	14.6	4.02197	-3.20013e-008	0	1	0		$|
-1621582391	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	478	14.6	13	1	0	0	0		$|
-1668142224	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	462	14.6	13	1	0	0	0		$|
-1847828235	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	438	14.6	13	1	0	0	0		$|
-565923755	0	object/static/structure/corellia/corl_imprv_column_s02.iff	0	430	14.6	13	1	0	0	0		$|
-1927376940	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	430	14.6	5	0.707107	0	0.707106	0		$|
-694282569	0	object/tangible/terminal/terminal_bazaar.iff	0	576.364	15.9684	91.5	0.707108	0	-0.707105	0		$|
-556911782	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	576.185	16	88.8838	1	0	0	0		$|
-231542615	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	576.139	16	89.6211	0.989506	0	0.144492	0		$|
-976317925	0	object/static/structure/general/streetlamp_large_style_02.iff	0	607.082	15.6865	79.4277	1	0	0	0		$|
-1960783934	0	object/static/structure/general/streetlamp_medium_style_01.iff	0	580.087	19.6659	91.9517	0.5	-0.5	0.5	0.5		$|
-879410635	0	object/static/structure/corellia/corl_imprv_flagpole_s01.iff	0	605.414	16.6687	78.0903	1	0	0	0		$|
-1241413427	0	object/tangible/furniture/all/frn_bench_generic.iff	0	605.571	15.9234	80.0215	1	0	0	0		$|
-2079230854	0	object/tangible/furniture/all/frn_bench_generic.iff	0	603.375	16.0008	78.0112	0.707107	0	-0.707106	0		$|
-2083494600	0	object/tangible/furniture/all/frn_bench_generic.iff	0	605.408	16.0234	75.9126	-3.20013e-008	0	1	0		$|
-1946274642	0	object/tangible/furniture/all/frn_bench_generic.iff	0	607.604	15.8327	77.9155	0.707107	0	0.707107	0		$|
-1677962170	0	object/tangible/ground_spawning/mob_spawner.iff	0	598	15	79	1	0	0	0		$|
