objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-48118000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-1928570314	0	object/tangible/quest/skeleton_ithorian.iff	0	1245.51	197.442	1936.6	1	0	0	0	quest.task.ground.retrieve_item_on_item	$|
-1825789642	0	object/tangible/quest/skeleton_human.iff	0	1247.28	197.401	1940.97	0.0291995	0	0.999574	0	quest.task.ground.retrieve_item_on_item	$|
-438812737	0	object/tangible/quest/skeleton_human.iff	0	1249.77	196.411	1935.64	0.0807085	0	0	0.996738	quest.task.ground.retrieve_item_on_item	$|
-1593543115	0	object/tangible/collection/rebel_battle_chest.iff	0	1247.56	197.454	1939.49	0.114571	-0.00220138	0.708462	0.696384	systems.collections.consume_click	collection.slotName|4|col_rebel_battle_armor:rebel_battle_chest|$|
-774325041	0	object/building/general/bunker_mad_bio.iff	0	1742.65	82.3105	1647.48	-0.493228	0	0.8699	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1556862676	-555016066	object/tangible/collection/rare_pistol_rhiss_mark20.iff	3	1.04385	2.01945	-29.8651	0.48653	0.5184	0.483071	0.511068		$|
-1621582391	-774325041	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1668142224	-774325041	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1847828235	-774325041	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-565923755	-774325041	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-1927376940	-774325041	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-694282569	-774325041	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-556911782	-774325041	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-231542615	-556911782	object/tangible/dungeon/corellian_corvette/corvette_search_rebel_assassination_03.iff	10	-124.91	-18	-61.3309	1	0	0	0		$|
-976317925	-556911782	object/static/item/item_con_barrel_lg_s1.iff	10	-123.398	-18	-61.4658	1	0	0	0		$|
-1960783934	-774325041	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-879410635	-774325041	object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
-1241413427	-774325041	object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
-2079230854	-774325041	object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
-2083494600	-774325041	object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
-1946274642	-774325041	object/cell/cell.iff	16	0	0	0	1	0	0	0		$|
-1677962170	-774325041	object/cell/cell.iff	17	0	0	0	1	0	0	0		$|
-1647848179	-774325041	object/cell/cell.iff	18	0	0	0	1	0	0	0		$|
-1062241431	-774325041	object/cell/cell.iff	19	0	0	0	1	0	0	0		$|
-854658269	-774325041	object/cell/cell.iff	20	0	0	0	1	0	0	0		$|
-2090498086	-774325041	object/cell/cell.iff	21	0	0	0	1	0	0	0		$|
-942219052	-774325041	object/cell/cell.iff	22	0	0	0	1	0	0	0		$|
-1720483051	-774325041	object/cell/cell.iff	23	0	0	0	1	0	0	0		$|
-609843239	-774325041	object/cell/cell.iff	24	0	0	0	1	0	0	0		$|
-751867451	-774325041	object/cell/cell.iff	25	0	0	0	1	0	0	0		$|
-641399737	-774325041	object/cell/cell.iff	26	0	0	0	1	0	0	0		$|
-977230724	-774325041	object/cell/cell.iff	27	0	0	0	1	0	0	0		$|
-1246571693	-774325041	object/cell/cell.iff	28	0	0	0	1	0	0	0		$|
-1674091023	-774325041	object/cell/cell.iff	29	0	0	0	1	0	0	0		$|
-1182814570	-774325041	object/cell/cell.iff	30	0	0	0	1	0	0	0		$|
-882045225	-774325041	object/cell/cell.iff	31	0	0	0	1	0	0	0		$|
-1550073655	-774325041	object/cell/cell.iff	32	0	0	0	1	0	0	0		$|
-409244986	-774325041	object/cell/cell.iff	33	0	0	0	1	0	0	0		$|
-280675418	-774325041	object/cell/cell.iff	34	0	0	0	1	0	0	0		$|
-2133527664	-774325041	object/cell/cell.iff	35	0	0	0	1	0	0	0		$|
-517957242	-774325041	object/cell/cell.iff	36	0	0	0	1	0	0	0		$|
-416999969	-774325041	object/cell/cell.iff	37	0	0	0	1	0	0	0		$|
-1804617885	-774325041	object/cell/cell.iff	38	0	0	0	1	0	0	0		$|
-648240706	-774325041	object/cell/cell.iff	39	0	0	0	1	0	0	0		$|
-1239926135	-774325041	object/cell/cell.iff	40	0	0	0	1	0	0	0		$|
-1416801220	-774325041	object/cell/cell.iff	41	0	0	0	1	0	0	0		$|
-1550759483	-774325041	object/cell/cell.iff	42	0	0	0	1	0	0	0		$|
-1813593959	-774325041	object/cell/cell.iff	43	0	0	0	1	0	0	0		$|
-1685100866	-1813593959	object/tangible/collection/rare_pistol_geonosian_sonic_blaster.iff	43	104.98	-33.2475	-319.325	0.263149	0.721842	-0.628842	-0.119395		$|
-91884238	-774325041	object/cell/cell.iff	44	0	0	0	1	0	0	0		$|
-507892488	0	object/building/military/military_outpost_guard_house_rebel.iff	0	619.741	21.0955	965.526	0.999672	-0.0233365	-0.000246496	0.0105592		$|
-1424652355	-507892488	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1927988745	-507892488	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1948313463	0	object/static/structure/tatooine/orchard_tatooine_style_02.iff	0	618.693	19.3229	958.12	0.995953	0	0.0898786	0		$|
-1331595969	0	object/static/structure/tatooine/orchard_tatooine_style_02.iff	0	621.504	19.3174	958.106	0.995953	0	-0.0898786	0		$|
-1939786804	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	640.783	149.077	1601.7	0.0104405	0.00962928	0.735014	-0.677904		$|
-1376581304	0	object/static/structure/general/skeleton_human_headandbody.iff	0	640.931	150.602	1597.51	0.997219	0.0697089	0.0255231	-0.00663575		$|
-327503350	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	640.742	148.24	1601.27	1	0	0	0		$|
-1408844359	0	object/static/structure/general/prp_junk_s2.iff	0	1300.53	14.5223	11.3951	0.937646	0	0	-0.34759		$|
-850991870	0	object/static/structure/general/prp_junk_s3.iff	0	1300.83	13.6767	6.81104	-0.696588	0.123114	0.706821	0.00348648		$|
-1579429420	0	object/static/structure/general/prp_junk_s6.iff	0	1237.71	7.60283	466.907	0.0410377	-0.572028	0.647643	0.501656		$|
-414188864	0	object/static/structure/general/prp_junk_s7.iff	0	1235.42	7.87657	468.098	0.887896	-0.235256	0.369577	0.140383		$|
-2054174542	0	object/static/structure/military/military_wall_med_rebl_style_01.iff	0	1247.61	44.413	1134.4	0.967663	0.252246	0	0		$|
-580396567	0	object/static/structure/military/military_wall_med_rebl_style_01.iff	0	1255.51	44.4394	1137.65	0.894004	0.233044	-0.370309	0.0965301		$|
-1160876236	0	object/static/structure/military/military_column_med_rebel_style_01.iff	0	1252.26	44.885	1134.69	0.940941	0.250311	-0.220315	0.0586086		$|
-995942589	0	object/static/structure/general/streetlamp_small_style_01.iff	0	1253.11	42.9579	1131.41	1	0	0	0		$|
-1879421507	0	object/static/structure/general/debris_deathstar_tractorbeam.iff	0	1305.41	119.158	1638.38	0.862738	-0.114238	-0.224894	-0.438241		$|
-57733465	0	object/static/structure/general/banner_imperial_style_01.iff	0	1253.95	195.893	1944.01	0.675013	0.725482	-0.0201344	-0.132772		$|
-166869423	0	object/static/structure/tatooine/beam_tatooine_overhead_style_01.iff	0	1897.88	26.0509	543.72	0.707107	0	0	0.707106		$|
-1334587254	0	object/static/structure/tatooine/beam_tatooine_overhead_style_01.iff	0	1888.08	26.0545	543.746	-4.52566e-008	0.707107	0.707107	-2.98023e-008		$|
-1978261515	0	object/static/structure/naboo/gungan_relic_s01.iff	0	1823.06	66.232	1385.12	1	0	0	0		$|
-961985415	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	1822.19	72.958	1385.38	-3.20013e-008	1	0	0		$|
-1517888095	0	object/building/military/military_outpost_guard_tower_1.iff	0	1256.21	195.952	1937.48	-0.293321	0	0.956014	0		$|
-366350694	0	object/static/structure/general/prp_junk_s1.iff	0	1893.83	21.9669	543.765	0.714421	0	0.699716	0		$|
-797489960	0	object/static/structure/general/prp_junk_s1.iff	0	1892.16	21.9646	543.811	-0.699716	0	0.714421	0		$|
-819222594	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	626.613281	20.5852375	953.932007	1	0	0	0		$|
-245990504	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1300.606934	14.36480808	9.460571	1	0	0	0		$|
-296982175	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1240.361328	8.313203812	460.474487	1	0	0	0		$|
-1370878343	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1253.967285	45.68120193	1139.722717	1	0	0	0		$|
-907629344	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1253.706055	196.9475555	1942.318916	1	0	0	0		$|
-1734547049	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1841.67041	66.11322021	1393.130615	1	0	0	0		$|
-634427143	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1744.68	118.589	1763.007	1	0	0	0		$|
-1998115094	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1810.34	115.927	1760.923	1	0	0	0		$|
-2049076531	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1676.85	108.682	1681.148	1	0	0	0		$|
-727431475	0	object/tangible/ground_spawning/mob_spawner.iff	0	641	150	1598	1	0	0	0		$|
-1526027737	0	object/tangible/ground_spawning/mob_spawner.iff	0	1307	122	1641	1	0	0	0		$|
-1647569027	0	object/tangible/ground_spawning/mob_spawner.iff	0	1894	25	543	1	0	0	0		$|
-1173792438	-1550539875	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-782361704	-1550539875	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-356245136	-1550539875	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1364012511	-356245136	object/tangible/collection/rare_pistol_rhiss_mark20.iff	0	8193.04	2.01945	2018.13	0.48653	0.5184	0.483071	0.511068		$|
-1798186635	-1550539875	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1352526075	-1550539875	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1384545622	-1550539875	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1697570728	-1550539875	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-708293421	-1550539875	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1574153149	-1550539875	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-640336000	-1550539875	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-136033243	-640336000	object/tangible/dungeon/corellian_corvette/corvette_search_rebel_assassination_03.iff	0	8067.09	-18	1986.67	1	0	0	0		$|
-679576211	-640336000	object/static/item/item_con_barrel_lg_s1.iff	0	8068.6	-18	1986.53	1	0	0	0		$|
-755838250	-1550539875	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
