objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	0	0	0	0		
-774325041	0	object/building/general/aircar_general.iff	0	1717.49	141.908	1006.93	1	0	0	0		$|
-1908401984	0	object/building/general/housing_general_style_1.iff	0	1722.94	141.652	1008.56	1	0	0	0		$|
-2093773463	0	object/building/military/military_base_shed_imperial_style_01.iff	0	1716.31	142.094	1008.66	0.198899	0.0140695	0.979762	-0.017547		$|
-555016066	-2093773463	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1556862676	-2093773463	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1621582391	-2093773463	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1668142224	-2093773463	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1847828235	-2093773463	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-565923755	-2093773463	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1927376940	0	object/static/structure/naboo/poi_nboo_tent_med.iff	0	1742.95	141.202	1016.96	0.256298	0.00998184	0.966546	0.000599626		$|
-694282569	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1747.69	140.528	1014.04	1	0	0	0		$|
-556911782	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1744.74	141.415	1014.33	-0.616824	0.750463	-0.177304	-0.157787		$|
-231542615	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1746.42	141.549	1015	-0.533596	0.636856	0.358563	0.425585		$|
-976317925	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1748.67	140.729	1015.2	-0.674876	0.737931	0	0		$|
-1960783934	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1748.29	140.806	1012.8	-0.700285	0	0	0.713864		$|
-879410635	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1744.72	140.719	1012.54	1	0	0	0		$|
-1241413427	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1742.9	140.786	1011.78	1	0	0	0		$|
-2079230854	0	object/static/vehicle/static_speeder_bike.iff	0	1745.74	141.156	1013.16	0.982004	0.188859	0	0		$|
-2083494600	0	object/static/structure/general/camp_cot_s01.iff	0	1739.85	141.153	1018.86	1	0	0	0		$|
-1946274642	0	object/static/structure/general/camp_lawn_chair_s01.iff	0	1741.43	141.213	1015.26	0.707384	-0.70683	0	0		$|
-1677962170	0	object/static/structure/general/camp_lawn_chair_s01.iff	0	1739.41	141.298	1015.97	0.710912	0	0	0.703281		$|
-1647848179	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1856.48	123.705	1001.54	0.997189	0.0749297	0	0		$|
-1062241431	0	object/static/structure/general/skeleton_human_head.iff	0	1588.35	123.633	795.191	-0.696707	0	0.717356	0		$|
-854658269	0	object/static/structure/general/skeleton_human_head.iff	0	1587.94	123.567	793.878	0.836463	0	-0.548024	0		$|
-2090498086	0	object/static/structure/general/skeleton_human_head.iff	0	1587.22	123.59	792.432	0.902611	0	-0.430458	0		$|
-942219052	0	object/static/structure/general/skeleton_human_body.iff	0	1586.02	121.94	794.216	1	0	0	0		$|
-1720483051	0	object/static/structure/general/skeleton_human_body.iff	0	1585.71	121.922	794.186	0.435683	0	0.9001	0		$|
-609843239	0	object/static/structure/general/skeleton_human_body.iff	0	1586.03	121.974	794.75	0.922997	0	0.384808	0		$|
-751867451	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	1586.93	120.176	794.322	1	0	0	0		$|
-641399737	0	object/static/structure/tatooine/palette_supply_01.iff	0	1745.53	140.722	1015.6	0.256298	0.00998184	0.966546	0.000599625		$|
-977230724	0	object/static/structure/general/droid_r2_head.iff	0	1742.78	140.894	1016.05	1	0	0	0		$|
-1246571693	0	object/static/structure/general/droid_r2_leg.iff	0	1741.27	141.129	1017.27	0.710689	-0.703063	0.0177711	-0.0175802		$|
-1674091023	0	object/static/structure/general/droid_r2_torso.iff	0	1742.66	141.1	1017.41	0.728272	-0.685289	0	0		$|
-1182814570	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1862.57	122.896	1007.06	1	0	0	0		$|
-882045225	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1855.02	123.308	1010.54	1	0	0	0		$|
-1550073655	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1847.21	123.543	1009.63	1	0	0	0		$|
