objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-48148000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-1404980896	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	722.693	262.431	379.178	0.884675	0	-0.466208	0		$|
-1950164555	0	object/static/structure/general/skeleton_human_headandbody.iff	0	725.672	263.562	380.762	0.726184	-0.113515	0.671378	0.0949859		$|
-1645413841	0	object/tangible/collection/rebel_assault_chest.iff	0	727.232	263.687	380.82	-0.507012	0.507012	-0.492888	-0.492888	systems.collections.consume_click	collection.slotName|4|col_rebel_assault_armor:rebel_assault_chest|$|
-1523871207	0	object/static/structure/general/skeleton_human_body.iff	0	726.664	263.806	386.127	1	0	0	0		$|
-503083800	0	object/static/structure/general/skeleton_ithorian_headandbody.iff	0	728.488	264.826	382.742	0.754352	-0.152518	0.610016	0.188605		$|
-774325041	0	object/static/structure/general/debris_deathstar_conduit.iff	0	624.068	227.242	122.328	0.940725	0.0202053	0.277378	-0.194137		$|
-1908401984	0	object/static/flora/potted_plant_leaves_small.iff	0	626.898	226.394	122.235	0.997888	0	0.0649542	0		$|
-2093773463	0	object/static/flora/potted_plant_leaves_small.iff	0	626.322	226.463	122.558	0.962425	0	-0.271547	0		$|
-555016066	0	object/static/flora/potted_plant_leaves_small.iff	0	625.833	226.565	122.444	0.860269	0	-0.509841	0		$|
-1556862676	0	object/static/flora/potted_plant_leaves_small.iff	0	624.718	226.818	123.582	-0.286715	0	0.958016	0		$|
-1621582391	0	object/static/flora/potted_plant_leaves_small.iff	0	625.094	226.887	123.039	0.0491838	0	0.99879	0		$|
-1668142224	0	object/static/flora/potted_plant_leaves_small.iff	0	625.586	226.989	122.929	0.304299	0	0.952576	0		$|
-1847828235	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	730.17	264.719	392.132	-0.36853	-0.274969	-0.393993	0.795831		$|
-565923755	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	724.345	262.291	382.621	1	0	0	0		$|
-1927376940	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	724.252	262.344	390.254	1	0	0	0		$|
-694282569	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	727.541	264.25	389.965	-0.0205293	-0.159284	0.987014	0.003313		$|
-556911782	0	object/static/structure/dantooine/dant_boundary_post.iff	0	776.995	389.406	967.145	-0.324796	0	0.945784	0		$|
-231542615	0	object/static/structure/general/skeleton_human_head.iff	0	775.714	392.427	967.168	-0.55846	-0.307125	0.679796	-0.36287		$|
-976317925	0	object/static/structure/general/skeleton_bith_head.iff	0	777.243	392.418	965.769	0.046467	-0.0708998	0.913114	-0.398795		$|
-1960783934	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	776.398	386.53	966.016	1	0	0	0		$|
-879410635	0	object/static/structure/dantooine/dant_fence_4m.iff	0	597.339	402.812	1526.1	-0.228707	-0.0194684	0.97329	0.00457475		$|
-1241413427	0	object/static/structure/dantooine/dant_fence_8m.iff	0	594.353	403.643	1522.61	0.842819	0.0515393	-0.534745	-0.0323788		$|
-2079230854	0	object/static/structure/general/campfire_ash.iff	0	597.31	403.531	1522.91	0.99056	0.135537	-0.00277841	-0.0203057		$|
-2083494600	0	object/static/structure/dantooine/dant_skull_lizard.iff	0	1187.93	340.448	489.964	0.828605	-0.041688	-0.554797	0.0622621		$|
-1946274642	0	object/static/structure/dantooine/dant_skull_lizard.iff	0	1187.84	340.113	489.019	-0.637122	0.0329658	0.762905	-0.104712		$|
-1677962170	0	object/static/structure/dantooine/dant_skull_lizard.iff	0	1188.43	340.815	490.662	0.89798	-0.0109854	-0.439325	0.0224542		$|
-1647848179	0	object/static/structure/naboo/gungan_damaged_wide_arch_s01.iff	0	1297.07	571.293	1078.17	0.871676	0.00501828	0.485519	-0.0665422		$|
-1062241431	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	1301.15	571.536	1080.05	-0.397147	0.0260194	0.914582	0.0716763		$|
-854658269	0	object/static/structure/naboo/gungan_pillar_damaged_s01.iff	0	1293.67	571.814	1075.74	0.948469	-0.0754895	-0.306889	0.0229553		$|
-2090498086	0	object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0	1294.66	570.854	1075.97	0.808993	0.17077	0.0109026	-0.562361		$|
-942219052	0	object/static/structure/general/debris_deathstar_storage.iff	0	1092.84	563.433	1565.59	-0.277121	0	0.960835	0		$|
-1720483051	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	1293.4	737.883	1942.19	0.675525	0.675525	0.208964	-0.208964		$|
-609843239	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	1293.45	740.838	1942.33	-0.208964	0.208964	0.675525	0.675525		$|
-751867451	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	623.918457	227.0601654	121.2408371	1	0	0	0		$|
-641399737	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	782.201172	388.4300842	964.8218384	1	0	0	0		$|
-977230724	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1299.212402	572.1038208	1081.540649	1	0	0	0		$|
-1246571693	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1088.19043	561.100769	1569.410767	1	0	0	0		$|
-1674091023	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1986.047363	830.2230225	2045.199341	1	0	0	0		$|
-1182814570	0	object/tangible/ground_spawning/mob_spawner.iff	0	725	263	386	1	0	0	0		$|
-280675418	0	object/tangible/ground_spawning/mob_spawner.iff	0	598	403	1523	1	0	0	0		$|
-1804617885	0	object/tangible/ground_spawning/mob_spawner.iff	0	1296	738	1944	1	0	0	0		$|
