objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1663052350	0	object/tangible/ground_spawning/area_spawner.iff	0	1703.71	35	716.168	0.26192	0	0.96509	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1.000000|fltMinSpawnTime|2|0.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|yavin4_collector|strSpawnerType|4|area|strSpawns|4|yavin4_collector|$|
-1661178448	0	object/tangible/quest/box_large.iff	0	1818.62	33.0091	722.356	1	0	0	0	quest.task.ground.retrieve_item_on_item	$|
-1551528609	0	object/tangible/quest/camp_crate.iff	0	1814.94	33.5381	721.366	1	0	0	0	quest.task.ground.retrieve_item_on_item	$|
-1491084057	0	object/static/poi/scene/camp_jawa_med.iff	0	1703.79	35.0169	716.26	-0.703845	0	0.710353	0	poi.template.scene.camp.jawa.camp_med	$|
-1417536411	0	object/weapon/creature/strength1/creature_strength1_armorpiercing.iff	0	1701.84	35	716.627	1	0	0	0		$|
-1112127448	0	object/static/worldbuilding/art/must_jedi_relic_statue_red.iff	0	1705.64	35	718.481	-0.281922	0	0.959437	0		$|
-1106592997	0	object/static/worldbuilding/art/must_jedi_relic_statue_blue.iff	0	1701.81	35.002	718.486	0.243329	0	0.969944	0		$|
-1083337567	0	object/tangible/ground_spawning/area_spawner.iff	0	1801	35	781	-0.000357942	0	1	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|Smuggler_Broker_Zelma|strSpawnerType|4|area|strSpawns|4|yavin4/smuggler_broker_zelma|$|
-629367432	0	object/tangible/collection/dancing_droid_08.iff	0	1815.97	33.9223	721.006	0.999687	0.00618445	0.0242203	-6.71053e-009	systems.collections.consume_click	collection.slotName|4|col_dancing_droid_01:dancing_droid_08|$|
-276143630	0	object/static/structure/tatooine/palette_supply_03.iff	0	1816.69	33.3002	721.829	1	0	0	0		$|
-48928000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-1309543709	0	object/tangible/furniture/decorative/park_bench.iff	0	1703.75	35	718.739	-0.000796537	0	1	0		$|
-1606385170	0	object/tangible/furniture/all/frn_all_rug_rectangle_large_style_03.iff	0	1703.73	34.9315	716.475	-0.696706	0	0.717356	0		$|
-1249349917	0	object/tangible/furniture/all/frn_all_tree_potted_s2.iff	0	1699.06	35	718.709	-0.270781	0	0.962641	0		$|
-1231630809	0	object/tangible/furniture/all/frn_all_tree_potted_s2.iff	0	1708.25	35	718.948	0.973666	0	0.227978	0		$|
-360770296	0	object/tangible/furniture/ep3_rewards/wke_windchime.iff	0	1703.03	36.3874	713.146	0.930508	0	-0.366273	0		$|
-203494174	0	object/tangible/furniture/ep3_rewards/wke_prayer_mobile.iff	0	1705.61	36.5167	713.332	-0.394751	0	0.918788	0		$|
-1045372169	0	object/tangible/furniture/decorative/bottle_fat.iff	0	1699.79	35.0172	718.395	1	0	0	0		$|
-1276973390	0	object/tangible/furniture/decorative/bottle_pear.iff	0	1699.46	35.0201	718.365	1	0	0	0		$|
-442058045	0	object/tangible/furniture/decorative/bottle_tall.iff	0	1699.61	35.0206	718.764	1	0	0	0		$|
-802105462	0	object/tangible/furniture/decorative/carved_bowl.iff	0	1707.58	35.017	718.75	1	0	0	0		$|
-678219316	0	object/tangible/furniture/decorative/fruit_assorted.iff	0	1707.6	35.0926	718.841	1	0	0	0		$|
-13642457	0	object/tangible/furniture/decorative/heroic_axkva_min_painting.iff	0	1706.65	35	719.831	0.000787602	-0.00288959	0.989506	0.144464		$|
-1614648577	0	object/tangible/furniture/decorative/heroic_exar_kun_painting.iff	0	1700.48	35	720.099	-0.0157317	0.00149126	0.995829	0.0898662		$|
-382420415	0	object/tangible/furniture/ep3_rewards/ep3_kash_reward_sordaan_hunting_trophy.iff	0	1702.69	35.2036	720.165	0.998171	0.0599388	-0.00475428	0.0062371		$|
-257782200	0	object/tangible/furniture/ep3_rewards/ep3_kash_reward_trophy_uller.iff	0	1704.51	36.3503	720.407	-0.0115593	0.00597341	0.996734	0.0797032		$|
-1303866366	0	object/tangible/planet_map_location/city.iff	0	1760.42	35	782.542	-0.165038	0	0.696135	0		$|
-774325041	0	object/static/structure/military/military_wall_weak_imperial_style_01.iff	0	1754.6	35.0003	722.538	0.995953	0	-0.0898786	0		$|
-1908401984	0	object/building/military/outpost_shed_s05.iff	0	1711.01	35	744.001	1	0	0	0		$|
-2093773463	-1908401984	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-555016066	-1908401984	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1556862676	-1908401984	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1621582391	-1908401984	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1668142224	-1908401984	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1847828235	-1668142224	object/tangible/collection/rare_pistol_precise_dl44.iff	5	2.87161	0.539659	-1.91374	-0.696116	-0.106114	0.102895	0.702548		$|
-565923755	-1908401984	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1927376940	-565923755	object/tangible/spawning/static_npc/herald_biogenic_01.iff	6	-3.3	0.1	-3.7	0.7071067812	0	-0.7071067812	0		$|
-694282569	0	object/building/military/outpost_starport.iff	0	1760.42	35	782.542	-3.27029e-007	0	1	0	structure.municipal.starport	travel.air_time|0|60|travel.cost|0|150|travel.ground_time|0|300|travel.point_name|4|Mining Outpost|travel.shuttle_available|0|1|travel.version|0|3|$|
-556911782	-694282569	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-231542615	-556911782	object/tangible/terminal/terminal_space.iff	1	-7.41167	0.146595	-19.2146	1	0	0	0		$|
-976317925	0	object/static/structure/corellia/corl_imprv_wall_4x16_s02.iff	0	1805	34.5647	774	0.707107	0	0.707106	0		$|
-1960783934	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	1802.21	34.4045	789.976	0.820964	0	0.57098	0		$|
-879410635	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1805	34.7252	766	1	0	0	0		$|
-1241413427	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1805	34.6965	782	1	0	0	0		$|
-2079230854	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1798.98	34.4313	798.05	0.99639	0	0.0848977	0		$|
-2083494600	0	object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	0	1791.9	34.4523	803.174	0.951316	-0.00615215	0.307566	-0.0190289		$|
-1946274642	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1784.78	34.9874	807.768	1	0	0	0		$|
-1677962170	0	object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	0	1768.1	35	807.827	1	0	0	0		$|
-1647848179	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1751.21	35	807.834	1	0	0	0		$|
