objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-36448000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-774325041	0	object/static/particle/pt_miasma_of_fog_greenish.iff	0	1159.39	41.9117	1655.83	1	0	0	0		$|
-1908401984	0	object/static/particle/pt_poi_electricity_2x2.iff	0	1341.29	14.1216	1069.38	1	0	0	0		$|
-2093773463	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	741.951	70.8154	208.338	0.619449	0.0395352	0.768624	-0.154717		$|
-555016066	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	746.97	70.597	207.315	-0.630731	-0.07434	0.761812	-0.12765		$|
-1556862676	0	object/static/structure/dantooine/dant_jedi_temple_pillar_med.iff	0	743.102	70.4724	204.848	0.973721	0.0686775	0.212332	-0.0454458		$|
-1621582391	0	object/static/structure/general/tato_cave_rock_med.iff	0	744.33	78.8915	206.261	1	0	0	0		$|
-1668142224	0	object/static/particle/pt_poi_electricity_2x2.iff	0	744.247	78.2927	206.274	1	0	0	0		$|
-1847828235	0	object/static/particle/pt_lair_evil_fire_small.iff	0	1996.37	46.5888	1856.4	1	0	0	0		$|
-565923755	0	object/static/particle/pt_miasma_of_fog_gray.iff	0	1566.51	-1.04804	260.149	1	0	0	0		$|
-1927376940	0	object/static/item/item_container_inorganic_chemicals.iff	0	1549.33	0.611707	249.63	0.998988	0	0	-0.0449848		$|
-694282569	0	object/static/item/item_container_inorganic_minerals.iff	0	1548.63	0.784437	248.477	0.999088	0.0149874	-0.000599817	-0.0399848		$|
-556911782	0	object/tangible/jedi/force_shrine_stone.iff	0	358.058	225.334	379.124	0.707107	0	0.707107	0		$|
-231542615	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	353.636	227.213	377.527	0.707116	0	0.707097	0		$|
-976317925	0	object/static/structure/dantooine/dant_jedi_temple_pillar_sm.iff	0	362.321	227.207	377.561	1	0	0	0		$|
-1960783934	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	357.09	227.227	377.516	0	0	1	0		$|
-879410635	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	358.883	227.215	377.468	1	0	0	0		$|
-1241413427	0	object/static/structure/dantooine/dant_jedi_temple_altar.iff	0	357.999	209.273	377.527	1	0	0	0		$|
-2079230854	0	object/static/particle/pt_poi_electricity_2x2.iff	0	358.061	226.968	379.121	1	0	0	0		$|
-2083494600	0	object/static/structure/general/tato_cave_stalagmite_large.iff	0	146.358	22.9938	1861.05	-0.670974	-0.0262915	0.728014	-0.138195		$|
-1946274642	0	object/static/structure/general/tato_cave_stalagmite_large.iff	0	149.368	23.8506	1859.17	0.87681	0.00234013	-0.477295	0.0582037		$|
-1677962170	0	object/static/structure/general/tato_cave_stalagmite_large.iff	0	152.045	23.3373	1855.08	0.990958	0.0734514	-0.0495897	0.100741		$|
-1647848179	0	object/static/structure/general/tato_cave_stalagmite_med.iff	0	148.479	26.3074	1850.44	0.385474	0.0643565	0.909712	0.140326		$|
