objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2138813034	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	2034.9	2	1187.48	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|smuggler_patrol_13_01_11311137_1|registerWithController|0|1|$|
-2054122753	0	object/tangible/quest/elder_robe_ex_relic_talus.iff	0	852.571	16.8179	1895.96	0.770446	-0.225943	0.461828	-0.376931	quest.task.ground.retrieve_item_on_item	$|
-1954006272	0	object/tangible/meatlump/event/meatlump_safe_01_02.iff	0	1911.47	2	976.098	0.917121	0	-0.39861	0	theme_park.meatlump.slicing_minigame	collection.slotName|4|col_meatlump_safe_01:meatlump_safe_01_02|$|
-1619908089	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1986.91	2	1165.66	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|smuggler_patrol_13_04_11311260_7|registerWithController|0|1|$|
-1585642568	0	object/tangible/meatlump/event/meatlump_weapon_palette_01_01.iff	0	1919.67	1.99107	978.019	1	0	0	0	theme_park.meatlump.destroy_weapon_cache	collection.slotName|4|col_meatlump_weapon_sabotage_01:meatlump_weapon_crate_01_01|$|
-1552575294	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	2032.85	2	1178.26	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|smuggler_patrol_13_01_11311137_2|registerWithController|0|1|$|
-1501504113	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	2041.37	2	1170.93	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|smuggler_patrol_13_01_11311137_3|registerWithController|0|1|$|
-1489307381	0	object/tangible/ground_spawning/patrol_spawner.iff	0	2026.12	2	1186.92	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|210.000000|fltMinSpawnTime|2|190.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|smuggler_patrol_13_04|strPatrolPointNames|5|smuggler_patrol_13_04_11311260_1:smuggler_patrol_13_04_11311260_2:smuggler_patrol_13_04_11311260_3:smuggler_patrol_13_04_11311260_4:smuggler_patrol_13_04_11311260_5:smuggler_patrol_13_04_11311260_6:smuggler_patrol_13_04_11311260_7:|strSpawnerType|4|patrol|strSpawns|4|talus/smuggler_patrol_13|$|
-1457752103	0	object/tangible/ground_spawning/area_spawner.iff	0	1925	2.0202	987.314	0.779295	-0.00293229	0.626616	0.00657239	systems.spawning.spawner_area	fltMaxSpawnTime|2|360.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|meatlump_guard|strSpawnerType|4|area|strSpawns|4|meatlump_outpost_guard_dunder|$|
