objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-34588000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-1113468480	0	object/tangible/collection/rebel_marine_right_bicep.iff	0	1124.23	76.3309	1024.73	0.788818	-0.207135	-0.361768	0.451647	systems.collections.consume_click	collection.slotName|4|col_rebel_marine_armor:rebel_marine_right_bicep|$|
-774325041	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	1416.38	76.7615	1008.98	1	0	0	0		$|
-1908401984	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1416.63	76.8726	1008.24	1	0	0	0		$|
-2093773463	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1417.2	77.0381	1007.43	1	0	0	0		$|
-555016066	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1416.47	76.8861	1007.47	0.728271	0	-0.685289	0		$|
-1556862676	0	object/tangible/camp/camp_cot.iff	0	1416.54	76.5027	1010.39	0.99935	-0.000599869	-0.0199897	0.0299895		$|
-1621582391	0	object/tangible/camp/campfire_logs_ash.iff	0	1414.67	76.3618	1008.59	1	0	0	0		$|
-1668142224	0	object/building/naboo/ply_nboo_house_s_s01_fp1.iff	0	1096.3	75.6463	1024.17	0.714421	0	-0.699716	0		$|
-1847828235	-1668142224	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-565923755	-1668142224	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1927376940	-1668142224	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-694282569	0	object/static/structure/naboo/garden_gazebo_sml_s01.iff	0	1123.29	76.4558	1023.94	1	0	0	0		$|
-556911782	0	object/tangible/furniture/all/frn_all_table_s03.iff	0	1123.28	76.4308	1024.11	1	0	0	0		$|
-231542615	0	object/tangible/furniture/elegant/chair_s01.iff	0	1123.4	76.3068	1022.24	1	0	0	0		$|
-976317925	0	object/tangible/furniture/elegant/chair_s01.iff	0	1123.34	76.2869	1025.6	3.20013e-008	0	1	0		$|
-1960783934	0	object/tangible/furniture/elegant/chair_s01.iff	0	1121.88	76.3969	1024.03	0.707107	0	0.707106	0		$|
-879410635	0	object/tangible/furniture/elegant/chair_s01.iff	0	1124.76	76.3782	1024.1	-0.707107	0	0.707107	0		$|
-1241413427	0	object/static/flora/potted_plant_flowers_orange.iff	0	1105.84	76.1506	1024.97	1	0	0	0		$|
-2079230854	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	1108.99	76.11	1026.91	1	0	0	0		$|
-2083494600	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	1112.54	76.1146	1026.97	1	0	0	0		$|
-1946274642	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	1115.74	76.0193	1027.01	1	0	0	0		$|
-1677962170	0	object/static/flora/flora_tree_rori_windswept_s00.iff	0	1118.82	76.1061	1026.9	1	0	0	0		$|
-1647848179	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1416.452637	76.93294525	1004.829163	1	0	0	0		$|
-1062241431	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1419.708008	76.84846497	1015.507751	1	0	0	0		$|
-854658269	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1109.51416	75.99850464	1014.819641	1	0	0	0		$|
-2090498086	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1116.522461	76.29162598	1021.762451	1	0	0	0		$|
