objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1925870594	0	object/tangible/collection/col_family_story_grave_01.iff	0	723.734	90.1859	844.956	-0.0457809	0	0.998952	0	systems.collections.consume_click	collection.slotName|4|family_story_grave:family_grave_01|$|
-1228365460	0	object/tangible/collection/dancing_droid_07.iff	0	774.84	81.9967	2007.99	0.99995	9.27571e-011	-1.56749e-009	0.00999985	systems.collections.consume_click	collection.slotName|4|col_dancing_droid_01:dancing_droid_07|$|
-118100067	0	object/tangible/ground_spawning/area_spawner.iff	0	773.565	81.9324	2011.02	-0.111889	0	0.993721	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|2.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|tombl_ice_cream|strSpawnerType|4|area|strSpawns|4|tombl_blaus_ice_cream|$|
-34048000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-416001284	0	object/tangible/gravestone/random_grave.iff	0	728.681	89.8522	844.178	-0.0407852	1.99816e-010	0.999168	-1.01194e-010		$|
-306318662	0	object/tangible/gravestone/random_grave.iff	0	724.39	90.1878	848.573	-0.0707372	0	0.997495	0		$|
-1495315795	0	object/tangible/gravestone/random_grave.iff	0	729.373	90.181	847.687	-0.0707373	0	0.997495	0		$|
-149556234	0	object/tangible/gravestone/random_grave.iff	0	730.1	90.1817	851.049	-0.100626	0	0.994924	0		$|
-2004198133	0	object/tangible/gravestone/random_grave.iff	0	724.837	89.7455	851.969	-0.100626	0	0.994924	0		$|
-303212165	0	object/tangible/gravestone/gravestone04.iff	0	723.599	90.4861	849.285	0.612487	0	0.79048	0		$|
-1040681156	0	object/tangible/gravestone/gravestone05.iff	0	729.488	90.5943	851.705	0.60582	0	0.795602	0		$|
-889967514	0	object/tangible/gravestone/gravestone01.iff	0	728.528	90.5323	848.385	0.604552	0	0.796566	0		$|
-108890871	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	724.476	90.0377	852.527	0.496744	0.0329089	0.863712	-0.0785152		$|
-1874051545	0	object/static/structure/general/web_05.iff	0	723.749	90.4325	849.616	-0.249662	-0.108188	0.939105	-0.209871		$|
-722241135	0	object/static/structure/general/web_06.iff	0	728.609	90.4459	847.961	0.905513	0.402359	0.132227	0.0258686		$|
-1246941711	0	object/static/structure/general/web_05.iff	0	724.578	89.8702	853.017	-0.22765	-0.186412	0.873816	-0.387132		$|
-238624812	0	object/static/structure/general/droid_r2_powerdown.iff	0	729.069	90.0511	844.352	0.347926	-0.369825	0.570108	0.645875		$|
-774325041	0	object/building/endor/endor_tiki_torch.iff	0	767.777	82.1273	2005.48	0.995108	-0.0672192	-0.0193296	-0.069772		$|
-1908401984	0	object/static/structure/general/camp_tent_s01.iff	0	770.962	82.0336	2002.71	0.992809	0	0.119712	0		$|
-2093773463	0	object/static/structure/general/camp_stool_short_s01.iff	0	774.301	81.7386	2005.69	0.988771	0	-0.149438	0		$|
-555016066	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	764.779	82.6081	2002.65	0.997352	0.0199827	-0.000799734	-0.0699289		$|
-1556862676	0	object/static/structure/general/campfire_burnt.iff	0	773.825	81.741	2007.24	1	0	0	0		$|
-1621582391	0	object/static/structure/dantooine/dant_hide_tanning_s02.iff	0	777.372	81.8263	2008.04	0.849385	0.0148425	-0.527561	0.00216749		$|
-1668142224	0	object/static/structure/dantooine/dant_hide_tanning_s01.iff	0	776.443	81.7952	2006.73	0.891207	0	-0.453597	0		$|
-1847828235	0	object/static/structure/naboo/poi_nboo_tent_small.iff	0	765.126	82.0376	2002.86	1	0	0	0		$|
-565923755	0	object/static/item/item_container_organic_structure.iff	0	764.466	82.7899	2002.19	0.948031	0.0406645	-0.309756	-0.0602972		$|
-1927376940	0	object/static/structure/general/camp_stool_short_s01.iff	0	772.814	81.7435	2006.37	0.950796	0	-0.309817	0		$|
-694282569	0	object/static/structure/general/camp_stool_short_s01.iff	0	774.872	81.6886	2008.01	1	0	0	0		$|
-556911782	0	object/static/item/item_container_organic_structure.iff	0	764.029	82.8179	2003.25	0.997352	0.0199827	-0.000799734	-0.0699289		$|
-231542615	0	object/static/item/item_container_organic_hide.iff	0	764.671	82.7311	2003.28	0.997251	0.0189316	0.0141596	-0.0702207		$|
-976317925	0	object/static/item/item_container_organic_hide.iff	0	765.433	82.6621	2001.81	0.997136	0.0213772	-0.0207456	-0.0695153		$|
-1960783934	0	object/static/structure/general/camp_tent_s01.iff	0	776.962	81.9182	2012.38	-0.348337	0	0.937369	0		$|
-879410635	0	object/static/item/item_container_organic_hide.iff	0	765.209	82.6684	2002.54	0.994608	0.0146867	0.0739341	-0.0712296		$|
-1241413427	0	object/static/item/item_container_organic_hide.iff	0	765.477	82.5896	2003.36	0.99702	0.0217244	-0.0257303	-0.0694075		$|
-2079230854	0	object/building/endor/endor_tiki_torch.iff	0	774.195	81.9343	2012.13	0.995108	-0.067219	-0.01933	-0.069772		$|
-2083494600	0	object/static/structure/general/rock_mossy_big_a1.iff	0	701.747	95.9471	2033.98	0.917075	0.00398603	-0.398589	-0.00917106		$|
-1946274642	0	object/static/structure/general/rock_mossy_big.iff	0	703.945	94.4711	2039.91	-0.140332	0	0.990105	0		$|
-1677962170	0	object/static/flora/flora_shrb_dath_glingi.iff	0	704.955	94.7914	2036.41	0.731689	0	0.681639	0		$|
-1647848179	0	object/static/flora/flora_tree_lok_mkpud.iff	0	705.542	93.9769	2036.04	0.947651	0	-0.319309	0		$|
-1062241431	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	735.8218994	89.2004776	2021.089355	1	0	0	0		$|
-854658269	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	770.0692749	82.33384705	2011.604492	1	0	0	0		$|
-2090498086	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	748.8343506	85.48389435	2005.275146	1	0	0	0		$|
-942219052	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	752.0621338	85.68347168	2013.249512	1	0	0	0		$|
-1720483051	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	765.8907471	82.745224	2009.702637	1	0	0	0		$|
-609843239	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	781.5050659	82.5996933	2022.34668	1	0	0	0		$|
-751867451	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	772.185791	84.14787292	2027.533203	1	0	0	0		$|
-641399737	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	785.7376709	81.12446594	2036.116211	1	0	0	0		$|
-977230724	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	781.7628174	81.38103485	2047.645996	1	0	0	0		$|
-1246571693	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	714.5766602	93.63275146	2032.490479	1	0	0	0		$|
-1674091023	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	722.2453003	91.22486877	2019.500488	1	0	0	0		$|
