objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2070471999	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1550.69	82.4334	1942.34	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|Smuggler_Enemy_Patrol_10050256_4|registerWithController|0|1|$|
-1962050105	0	object/tangible/ground_spawning/area_spawner.iff	0	1474.34	98.0098	1922.68	0.802228	0	0.597018	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|Smuggler_Enemy_Patrol|strSpawnerType|4|area|strSpawns|4|endor/smuggler_patrol_8|$|
-1782625887	0	object/tangible/ground_spawning/patrol_spawner.iff	0	1509.51	78.5708	1886.32	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|Smuggler_Enemy_Patrol|strPatrolPointNames|5|Smuggler_Enemy_Patrol_10050218_1:Smuggler_Enemy_Patrol_10050218_2:Smuggler_Enemy_Patrol_10050218_3:|strSpawnerType|4|patrol|strSpawns|4|endor/smuggler_patrol_8|$|
-1359288989	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1461.29	101.67	1918.96	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|Smuggler_Enemy_Patrol_10050218_3|registerWithController|0|1|$|
-1284848506	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1554.09	77.2008	1917.4	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|Smuggler_Enemy_Patrol_10050256_3|registerWithController|0|1|$|
-1273753198	0	object/tangible/ground_spawning/patrol_spawner.iff	0	1518	93.9559	1956.18	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|Smuggler_Enemy_Patrol|strPatrolPointNames|5|Smuggler_Enemy_Patrol_10050256_1:Smuggler_Enemy_Patrol_10050256_2:Smuggler_Enemy_Patrol_10050256_3:Smuggler_Enemy_Patrol_10050256_4:|strSpawnerType|4|patrol|strSpawns|4|endor/smuggler_patrol_8|$|
-1093191798	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1497.39	88.7394	1908.08	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|Smuggler_Enemy_Patrol_10050218_1|registerWithController|0|1|$|
-971883350	0	object/tangible/ground_spawning/area_spawner.iff	0	1489.63	94.912	1955.61	0.12766	0	0.991818	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|Smuggler_Enemy_patrol|strSpawnerType|4|area|strSpawns|4|endor/smuggler_patrol_8|$|
-719609733	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1482.83	92.5395	1927.58	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|Smuggler_Enemy_Patrol_10050218_2|registerWithController|0|1|$|
