objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	0	0	0	0		
-774325041	0	object/static/particle/particle_seagulls_flock.iff	0	1416.63	-56.7538	1106.99	1	0	0	0		$|
-1908401984	0	object/static/particle/particle_seagulls_flock.iff	0	1521.4	0.042253	1116.42	1	0	0	0		$|
-2093773463	0	object/building/endor/endor_lake_platform.iff	0	1574.59	0.8	1092.09	0.971338	0	-0.237703	0		$|
-555016066	0	object/building/endor/endor_lake_walkway_straight.iff	0	1567.2	-9	1106.28	0.971338	0	-0.237703	0		$|
-1556862676	0	object/building/endor/endor_lake_platform_cap.iff	0	1563.51	-9	1113.38	0.971338	0	-0.237703	0		$|
-1621582391	0	object/building/endor/endor_lake_platform_cap.iff	0	1531.73	-9.5	1126.88	0.995004	0	-0.0998334	0		$|
-1668142224	0	object/building/endor/endor_lake_walkway_straight.iff	0	1533.52	-9	1118.06	0.995004	0	-0.0998334	0		$|
-1847828235	0	object/building/endor/endor_lake_platform_cap.iff	0	1555.66	-9.5	1128.46	0.971338	0	-0.237703	0		$|
-565923755	0	object/building/endor/endor_lake_walkway_straight.iff	0	1559.81	-9	1120.48	0.971338	0	-0.237703	0		$|
-1927376940	0	object/building/endor/endor_lake_platform_cap.iff	0	1490	-9	1108	1	0	0	0		$|
-694282569	0	object/building/endor/endor_lake_walkway_straight.iff	0	1490	-9	1100	1	0	0	0		$|
-556911782	0	object/building/endor/endor_lake_platform_cap.iff	0	1429	-9.5	1117	1	0	0	0		$|
-231542615	0	object/building/endor/endor_lake_walkway_straight.iff	0	1429	-9	1108	1	0	0	0		$|
-976317925	0	object/building/endor/endor_tiki_torch.iff	0	1535.5	0.918333	1128.46	0.995004	0	-0.0998334	0		$|
-1960783934	0	object/building/endor/endor_lake_walkway_straight.iff	0	1490	-9	1116	1	0	0	0		$|
-879410635	0	object/building/endor/endor_lake_platform_cap.iff	0	1490	-9.5	1125	1	0	0	0		$|
-1241413427	0	object/building/endor/endor_lake_walkway_straight.iff	0	1536.7	-9	1102.38	0.995004	0	-0.0998334	0		$|
