objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	0	0	0	0		
-774325041	0	object/static/structure/dantooine/dant_boundary_post.iff	0	2002.34	1.56163	1726.09	0.745174	0	-0.66687	0		$|
-1908401984	0	object/static/structure/dantooine/dant_skull_bol.iff	0	2001.26	1.40281	1726.08	0.710914	0	-0.703279	0		$|
-2093773463	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	2013.16	1.69863	1733	0.96639	0	0.257081	0		$|
-555016066	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	2016.79	1.19097	1730.99	0.488872	0	0.872356	0		$|
-1556862676	0	object/static/structure/dantooine/dant_jedi_wall_2.iff	0	2015.08	0.480785	1715.7	0.896053	0	-0.443948	0		$|
-1621582391	0	object/static/structure/dantooine/dant_jedi_wall_1.iff	0	2027.33	0.335024	1727.94	-0.223883	0	0.974616	0		$|
-1668142224	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	2013.92	2.40993	1722.68	1	0	0	0		$|
-1847828235	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	2016.7	2.30848	1722.71	0.728271	-0.685289	0	0		$|
-565923755	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	2019.61	2.24651	1722.64	0.663731	0.747971	0	0		$|
-1927376940	0	object/static/structure/dantooine/dant_jedi_temple_pillar_base.iff	0	2007.21	2.12162	1722.65	0.953742	-0.0232344	0.28981	-0.0764626		$|
-694282569	0	object/static/structure/dantooine/dant_jedi_temple_pillar_fallen.iff	0	2011.17	2.21105	1722.93	-0.00579632	0	0.999983	0		$|
-556911782	0	object/static/structure/naboo/gungan_damaged_narrow_arch_s01.iff	0	34.8447	-2.31872	1302.68	0.805072	0	-0.593177	0		$|
-231542615	0	object/building/endor/endr_lake_rail2m.iff	0	34.8259	3.93445	1302.74	0.00573126	0.988755	-0.000866195	-0.149436		$|
-976317925	0	object/static/structure/naboo/gungan_pillar_damaged_s01.iff	0	34.7998	-3.15946	1302.72	0.990901	0	0.13459	0		$|
-1960783934	0	object/static/structure/dantooine/dant_skull_bol.iff	0	34.7988	1.04054	1302.78	0.983844	0	0.17903	0		$|
-879410635	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	38.01416	2.098612547	1310.592468	1	0	0	0		$|
-1241413427	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	2012.719482	2.568072796	1725.662018	1	0	0	0		$|
