objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	0	0	0	0		
-774325041	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1659.08	80.1501	1261.78	1	0	0	0		$|
-1908401984	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1679.56	88.4984	1263.32	-0.161009	-0.658877	-0.122313	0.724566		$|
-2093773463	0	object/static/structure/general/banner_imperial_style_01.iff	0	1648.61	76.6903	1261.17	0.649118	0.540775	-0.373339	0.383179		$|
-555016066	0	object/static/structure/general/trash_pile_s01.iff	0	1643.7	84.6422	1272.35	0.879969	-0.475032	0	0		$|
-1556862676	0	object/static/structure/general/trash_pile_s01.iff	0	1631.19	79.7089	1264.5	1	0	0	0		$|
-1621582391	0	object/static/structure/general/trash_pile_s01.iff	0	1657.5	80.7376	1256.91	1	0	0	0		$|
-1668142224	0	object/static/structure/general/prp_junk_s6.iff	0	1625.36	86.7213	1276.96	0.893822	0.448423	0	0		$|
-1847828235	0	object/static/structure/general/prp_junk_s8.iff	0	1668.56	84.9492	1260.25	0.256328	0.292721	-0.482841	0.784522		$|
-565923755	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1660.38	81.7473	1266.5	0.764843	0	0	0.644217		$|
-1927376940	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1661.67	81.3012	1265.23	0.946042	0	0	-0.324043		$|
-694282569	0	object/static/particle/particle_newbie_steam.iff	0	178.576	91.969	238.382	1	0	0	0		$|
-556911782	0	object/static/structure/general/tato_cave_stalagmite_small.iff	0	118.348	60.639	296.4	0.130576	0	0.991438	0		$|
-231542615	0	object/static/structure/general/tato_cave_stalagmite_small.iff	0	142.198	60.5459	295.944	0.728271	0	-0.685289	0		$|
-976317925	0	object/static/structure/general/tato_cave_stalagmite_small.iff	0	141.767	60.8509	274.163	1	0	0	0		$|
-1960783934	0	object/static/structure/general/tato_cave_stalagmite_small.iff	0	116.611	60.2947	273.601	0.685868	0	0.727726	0		$|
-879410635	0	object/static/structure/general/tato_cave_stalagmite_small.iff	0	130.497	60.4676	302.041	-0.385543	0	0.92269	0		$|
