objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1573049623	0	object/static/structure/general/camp_lawn_chair_s01.iff	0	1990.26	12.0135	686.344	-0.0757238	0	0.997129	0		$|
-1229681759	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1991.21	11.9051	685.985	1	0	0	0		$|
-1046730138	0	object/tangible/ground_spawning/area_spawner.iff	0	1964.53	12	671.779	0.9426	0	0.333925	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|nym_themepark_cale_serasai|strSpawnerType|4|area|strSpawns|4|nym_themepark_cale_serasai|$|
-574185991	0	object/tangible/collection/hanging_light_06.iff	0	1991.18	12.8086	685.969	0.71442	0	-0.699717	0	systems.collections.consume_click	collection.slotName|4|col_hanging_light_01:hanging_light_06|$|
-329714190	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1992.14	11.9746	685.942	1	0	0	0		$|
-239901608	0	object/tangible/ground_spawning/area_spawner.iff	0	1934.73	12	665.988	0.984411	0	0.175885	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|309.000000|fltMinSpawnTime|2|210.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|nein_bounty_hunter|strSpawnerType|4|area|strSpawns|4|rtp_nien_nunb_bounty_hunter|$|
-774325041	0	object/static/structure/general/trash_pile_s01.iff	0	1039.51	12.015	1614.32	1	0	0	0		$|
-1908401984	0	object/static/structure/general/trash_pile_s01.iff	0	1057.39	12.0102	1641.81	0.667463	0	0.744643	0		$|
-2093773463	0	object/static/structure/general/trash_pile_s01.iff	0	1079.8	12.0476	1610.29	-0.435683	0	0.9001	0		$|
-555016066	0	object/building/tatooine/filler_building_tatt_style01_01.iff	0	1945.97	12	651.304	0.988771	0	-0.149438	0		$|
-1556862676	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1952.02	12	673.185	0.57352	0	0.819192	0		$|
-1621582391	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1972.87	12	636.046	0.999388	0	-0.0349923	0		$|
-1668142224	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	1979.52	12	657.888	0.962425	0	0.271547	0		$|
-1847828235	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	1990.72	12	683.557	0.90687	0	0.42141	0		$|
-565923755	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	1986.89	12	639.063	-0.0841041	0	0.996457	0		$|
-1927376940	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1981.84	12	688.097	-0.0841049	0	0.996457	0		$|
-694282569	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1932.56	12	645.344	0.988771	0	-0.149438	0		$|
-556911782	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1937.61	12	634.486	0.922997	0	0.384808	0		$|
-231542615	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	2002.32	12	648.169	0.855127	0	-0.518418	0		$|
-976317925	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1952.06	12	625.528	-0.703845	0	0.710353	0		$|
-1960783934	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1986.05	12	630.523	0.979061	0	-0.203567	0		$|
-879410635	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1992.46	12	634.533	0.896052	0	0.443948	0		$|
-1241413427	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1998.97	12	640.463	0.949235	0	-0.314566	0		$|
-2079230854	0	object/static/structure/tatooine/wall_cleft_tatooine_large_style_01.iff	0	2000.9	12	643.543	0.975897	0	0.21823	0		$|
-2083494600	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1935.13	12	638.02	0.988771	0	-0.149438	0		$|
-1946274642	0	object/static/structure/tatooine/wall_damaged_tatooine_large_style_01.iff	0	1981.46	12	628.982	-0.617372	0	0.786671	0		$|
-1677962170	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1976.94	12	627.089	0.114747	0	0.993395	0		$|
-1647848179	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1973.06	12	626.906	0.0956499	0	0.995415	0		$|
-1062241431	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1964.49	12	626.002	-0.685868	0	0.727726	0		$|
-854658269	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1943.47	12.0207	629.195	0.52762	0	0.849481	0		$|
-2090498086	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1962.41	12	626.245	0.951846	0	0.306575	0		$|
-942219052	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_01.iff	0	2002.14	12	655.824	0.9992	0	-0.0399893	0		$|
-1720483051	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1995.1	12	691.464	0.992809	0	0.119712	0		$|
-609843239	0	object/static/structure/tatooine/wall_damaged_tatooine_large_style_01.iff	0	1990.21	12	691.763	0.629412	0	0.777072	0		$|
-751867451	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1986.66	12	693.267	0.992809	0	0.119712	0		$|
-641399737	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1977.84	12	693.033	0.696706	0	0.717356	0		$|
-977230724	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1970.09	12	693.047	0.696707	0	0.717356	0		$|
-1246571693	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1965.59	12	692.751	0.120503	0	0.992713	0		$|
-1674091023	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_01.iff	0	1937.91	12	679.083	0.935897	0	0.352275	0		$|
-1182814570	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1932.4	12	672.311	0.394751	0	0.918788	0		$|
-882045225	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1929.5	12	652.677	0.165038	0	0.986287	0		$|
-1550073655	0	object/static/structure/tatooine/wall_cleft_tatooine_large_style_01.iff	0	1928.85	12	657.531	0.0807082	0	0.996738	0		$|
-409244986	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1927.96	12	662.297	-0.674876	0	0.737931	0		$|
-280675418	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1931.49	12	670.883	-0.108987	0	0.994043	0		$|
-2133527664	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1996.97	12.0077	687.713	0.882333	0	0.470626	0		$|
-517957242	0	object/static/structure/corellia/corl_power_transformer_s01.iff	0	1944.85	12	665.398	0.988635	-0.0362584	-0.12797	-0.0700753		$|
-416999969	0	object/static/structure/corellia/corl_power_arial_prime.iff	0	1939.26	12	666.624	-0.645242	0.352908	0.674185	-0.0677768		$|
-1804617885	0	object/static/particle/pt_poi_broken_electronics.iff	0	1944.18	14.6009	665.434	1	0	0	0		$|
-648240706	0	object/soundobject/soundobject_sparks.iff	0	1944.84	12	664.347	1	0	0	0		$|
-1239926135	0	object/static/structure/general/tankfarm_s01.iff	0	1948.6	12.4662	632.792	-0.0376633	-0.0832404	0.97883	0.183149		$|
-1416801220	0	object/static/particle/pt_steam.iff	0	1949.94	14.5793	633.462	0.930182	-0.339543	0.047849	0.131083		$|
-1550759483	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1962.23	12	690.487	0.804127	0	-0.594458	0		$|
-1813593959	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1950.49	12	677.805	-0.547358	0	0.836899	0		$|
-1685100866	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1998.9	12	664.272	-0.337447	0	0.941344	0		$|
-91884238	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	2001.71	12.0211	686.259	0.993395	0	-0.114746	0		$|
-507892488	0	object/soundobject/soundobject_quiet_steam.iff	0	1950.34	12	631.906	1	0	0	0		$|
-1424652355	0	object/static/structure/general/prp_junk_s2.iff	0	1976.29	14.6774	687.244	0.983068	-0.118465	-0.139773	0.00259624		$|
-1927988745	0	object/static/structure/general/prp_junk_s4.iff	0	1973.08	12.6854	687.786	0.027473	-0.139309	0.988985	0.0417863		$|
-1948313463	0	object/static/structure/general/tato_cave_rock_med.iff	0	1963.32	12	628.247	0.930508	0	0.366273	0		$|
-1331595969	0	object/static/structure/general/tato_cave_rock_med.iff	0	1960.94	11.8497	628.201	0.973666	0	-0.227978	0		$|
-1939786804	0	object/static/structure/general/tato_cave_rock_med.iff	0	1967.89	12	628.421	0.773267	-0.58784	-0.143854	-0.189231		$|
-1376581304	0	object/static/structure/general/tato_cave_rock_large.iff	0	1942.24	12.2789	633.387	0.907331	-0.0905574	0.320956	-0.256002		$|
-327503350	0	object/static/structure/general/tato_cave_rock_med.iff	0	1940.65	12.1811	629.212	0.780707	0	0	-0.624897		$|
-1408844359	0	object/static/structure/general/tato_cave_rock_med.iff	0	1947.02	12	630.016	0.872745	0.488177	0	0		$|
-850991870	0	object/static/structure/general/tato_cave_rock_med.iff	0	1999.42	11.8551	653.677	0.896052	0	0.443948	0		$|
-1579429420	0	object/static/structure/general/tato_cave_rock_med.iff	0	2006.11	12.0729	654.868	0.709763	0.360535	0.539565	-0.274081		$|
-414188864	0	object/static/structure/general/tato_cave_rock_med.iff	0	2004.78	12.2761	660.951	0.376408	0.465493	0.767828	-0.228196		$|
-2054174542	0	object/static/structure/general/tato_cave_rock_large.iff	0	1996.74	12.5062	659.28	0.735094	0.289352	0.57051	-0.224568		$|
-580396567	0	object/static/structure/general/tato_cave_rock_large.iff	0	1997.46	12.2315	679.401	-0.667463	0	0	0.744643		$|
-1160876236	0	object/static/structure/general/tato_cave_rock_med.iff	0	2000.46	12	680.676	0.858886	0.388717	0.30382	-0.137504		$|
-995942589	0	object/static/structure/general/tato_cave_rock_med.iff	0	2002.01	11.9055	682.443	0.922997	0	0.384808	0		$|
-1879421507	0	object/static/structure/general/tato_cave_rock_large.iff	0	1998.87	12.1828	678.01	0.613677	0.789415	0.0118421	-0.00920584		$|
-57733465	0	object/static/structure/general/prp_junk_s1.iff	0	1970.27	12.2713	687.891	0.00693635	-0.128651	0.990064	-0.0563413		$|
-166869423	0	object/static/structure/general/prp_junk_s8.iff	0	1975.23	12	685.311	0.197774	-0.558962	0.708605	-0.382526		$|
-1334587254	0	object/static/structure/general/prp_junk_s8.iff	0	1982.47	12.3829	682.468	0.719075	-0.0576491	-0.0553439	-0.690322		$|
-1978261515	0	object/static/structure/general/trash_pile_s01.iff	0	1971.48	12	685.423	0.904752	0	-0.42594	0		$|
-961985415	0	object/static/structure/general/trash_pile_s01.iff	0	1975.92	12	690.072	0.875175	0	-0.483807	0		$|
-1517888095	0	object/static/structure/general/trash_pile_s01.iff	0	1976.39	12	689.82	0.793048	0	0.609159	0		$|
-366350694	0	object/static/structure/general/trash_pile_s01.iff	0	1973.6	12	684.467	0.982936	0	-0.183947	0		$|
-797489960	0	object/static/structure/general/trash_pile_s01.iff	0	1976.71	12	685.933	0.959662	0	0.281157	0		$|
-819222594	0	object/static/particle/pt_burning_smokeandembers_large.iff	0	1973.45	12	687.763	1	0	0	0		$|
-245990504	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1984.46	12	661.098	0.362358	0	0.932039	0		$|
-296982175	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1982.76	11.7302	663.691	0.732873	0.19496	-0.605142	0.242261		$|
-1370878343	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1982.17	12	662.212	0.524036	-0.232232	0.808732	-0.131935		$|
-907629344	0	object/static/structure/general/prp_junk_s7.iff	0	1956.77	12.9609	696.157	-0.0009959	0.900424	-0.0112939	0.434865		$|
-1734547049	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1998.39	12	659.247	-0.367013	0	0.930215	0		$|
-634427143	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	2008.16	12.0153	687.275	-0.0407854	0	0.999168	0		$|
-1998115094	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1937	11.7588	684.819	0.786918	0	-0.617058	0		$|
-2049076531	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1946.03	11.7464	677.538	0.973666	0	-0.227977	0		$|
-727431475	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1964.89	12	685.529	-0.305817	0	0.95209	0		$|
-1658075832	0	object/static/structure/general/prp_junk_s3.iff	0	1996.68	12	648.322	0.856755	-0.0343111	-0.484252	0.174053		$|
-487332026	0	object/static/structure/general/trash_pile_s01.iff	0	1993.72	12	648.992	0.942755	0	-0.333487	0		$|
-1526027737	0	object/static/structure/general/trash_pile_s01.iff	0	1995.06	12	646.709	0.882333	0	0.470626	0		$|
-31736537	0	object/static/structure/general/trash_pile_s01.iff	0	1987.06	12	647.442	0.898261	0	0.439462	0		$|
-1976131687	0	object/static/particle/pt_burning_smokeandembers_md.iff	0	1993.71	12	648.915	1	0	0	0		$|
-310702828	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1968.98	12	669.186	0.731689	0	0.681639	0		$|
-1647569027	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1952.25	12	636.704	-0.513272	-0.548082	0.631625	0.192895		$|
-286724134	0	object/static/structure/tatooine/wall_gate_tatooine_style_02.iff	0	2012.12	11.0295	668.073	0.776866	-0.240874	0.306684	-0.494372		$|
-1930584727	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	2016.83	11.9133	665.222	0.979061	0	0.203568	0		$|
-1331168788	0	object/static/structure/general/tato_cave_rock_large.iff	0	2013.33	11.7465	663.12	0.638114	0.67461	-0.307638	-0.207533		$|
-1550539875	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	993.288	11.964	1511.16	1	0	0	0		$|
-1173792438	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	991.381	12.0141	1511.44	1	0	0	0		$|
-782361704	0	object/static/structure/tatooine/guild_statue_free_style_01.iff	0	982.339	14.3526	1521.78	1	0	0	0		$|
-356245136	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	1048.92	11.9875	1625.67	0.135609	0.852264	0.424474	-0.274004		$|
-1364012511	0	object/static/structure/general/prp_junk_s7.iff	0	1063.44	11.9754	1628.25	-0.4192	0.677071	-0.237796	-0.556147		$|
-1798186635	0	object/static/structure/general/prp_junk_s1.iff	0	1025.89	12.0756	1619.62	0.781702	-0.114958	-0.606683	-0.087536		$|
-1352526075	0	object/static/structure/general/debris_deathstar_small_chunk.iff	0	1053.42	11.9505	1600.65	1	0	0	0		$|
-1384545622	0	object/static/structure/general/prp_junk_s5.iff	0	1042.9	12.0081	1636.45	0.953558	0.121023	0.107836	0.253873		$|
-1697570728	0	object/static/structure/general/prp_junk_s2.iff	0	1084.79	11.9719	1640.21	-0.192986	0	0.981202	0		$|
-708293421	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1057.556641	12.05202198	1638.524414	1	0	0	0		$|
