objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/static/installation/mockup_farm_creature_style_1.iff	0	567.1	55.6	1354.7	1	0	0	0		$|
-1908401984	0	object/static/installation/mockup_factory_organic_style_1.iff	0	548.3	55.6	1373	0.707108	0	0.707106	0		$|
-2093773463	0	object/static/structure/tatooine/jawa/tent_jawa_01_large.iff	0	548.3	55.6	1384.3	0.707108	0	0.707106	0		$|
-555016066	0	object/static/structure/tatooine/palette_tatooine_food_crates_02.iff	0	545.2	55.6	1381.7	0.707108	0	0.707106	0		$|
-1556862676	0	object/static/structure/tatooine/palette_tatooine_food_crates_01.iff	0	545.2	55.6	1386.6	0.707108	0	0.707106	0		$|
-1621582391	0	object/tangible/furniture/all/frn_all_rug_rectangle_large_style_02.iff	0	550.9	55.6	1384.3	-4.37114e-08	0	1	0		$|
-1668142224	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	563.6	55.6	1392.1	-4.37114e-08	0	1	0		$|
-1847828235	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	551.5	55.6	1357.1	-0.374607	0	0.927184	0		$|
-565923755	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	582.7	55.6	1392.1	-4.37114e-08	0	1	0		$|
-1927376940	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	572.1	55.6	1392.1	-4.37114e-08	0	1	0		$|
-694282569	0	object/static/installation/mockup_farm_flora_style_1.iff	0	582.5	55.6	1362.9	0.398749	0	0.91706	0		$|
