objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/tatooine/junkshop_watto.iff	0	1096	50	0	-4.37114e-08	0	1	0		$|
-1908401984	-774325041	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2093773463	-774325041	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-555016066	-2093773463	object/static/flora/potted_plant_leaves_fern.iff	0	4091	-0.5	5.8	0.5	0	0.866025	0		$|
-1556862676	-2093773463	object/static/flora/potted_plant_leaves_ivy.iff	0	4094.3	-0.5	7.5	0.052336	0	0.99863	0		$|
-1621582391	-2093773463	object/static/flora/potted_plant_leaves_small.iff	0	4106.8	-0.5	1.1	0.91706	0	-0.398749	0		$|
-1668142224	-2093773463	object/static/item/item_chair_tato_cafe_s02.iff	0	4097.7	-0.5	0.2	0.861629	0	0.507538	0		$|
-1847828235	-2093773463	object/static/item/item_chair_tato_cafe_s02.iff	0	4097.5	-0.5	4.1	0.529919	0	0.848048	0		$|
-565923755	-2093773463	object/tangible/furniture/all/frn_all_plant_potted_lg_s3.iff	0	4092.5	-0.5	7	0.267238	0	0.96363	0		$|
-1927376940	-2093773463	object/tangible/crafting/station/public_food_station.iff	0	4100.2	0.1	-12.9	0.987688	0	-0.156434	0		$|
-694282569	-774325041	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-556911782	0	object/installation/mining_liquid/mining_liquid_moisture_harvester_heavy.iff	0	1151	50	105	-4.37114e-08	0	1	0		$|
-231542615	0	object/static/flora/flora_tree_palm_thk.iff	0	1128	50	0	1	0	0	0		$|
-976317925	0	object/static/flora/flora_decd_dath_blacktree.iff	0	1112	50	32.7	0.92388	0	0.382683	0		$|
-1960783934	0	object/static/flora/flora_tree_rori_mkpodtree.iff	0	1080	50	32.7	0.707108	0	-0.707106	0		$|
-879410635	0	object/static/flora/flora_decd_endr_destree_dead.iff	0	1064	50	0	0.92388	0	-0.382683	0		$|
-1241413427	0	object/installation/mining_liquid/mining_liquid_moisture_harvester_heavy.iff	0	1039.8	50	105.4	-4.37114e-08	0	1	0		$|
-2079230854	0	object/static/structure/naboo/fountain_naboo_style_1.iff	0	1219	50	46	1	0	0	0		$|
-2083494600	0	object/static/structure/general/poi_tato_farm_32x32_s01.iff	0	1195	50	89	0.382683	0	0.92388	0		$|
-1946274642	0	object/static/structure/general/poi_tato_farm_64x64_s01.iff	0	1267.2	50	34.3	0.771625	0	-0.636078	0		$|
-1677962170	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1215.22	50	99.305	-0.052336	0	0.99863	0		$|
-1647848179	0	object/static/creature/tatooine_bantha_nosaddle.iff	0	1228	50	48.5	-0.594823	0	0.803857	0		$|
-1062241431	0	object/static/creature/tatooine_bantha_nosaddle.iff	0	1223.9	50	39	0.951056	0	-0.309017	0		$|
-854658269	0	object/static/creature/tatooine_bantha_saddle.iff	0	1193.9	50	94.5	-0.275637	0	0.961262	0		$|
-2090498086	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	1094.9	50	32.2	-0.0784591	0	0.996917	0		$|
-942219052	0	object/static/structure/general/streetlamp_large_blue_style_01.iff	0	1195.7	50	3.9	0.92388	0	0.382683	0		$|
-1720483051	0	object/static/structure/general/streetlamp_medium_style_01.iff	0	1205	50	82.5	-0.382683	0	0.92388	0		$|
-609843239	0	object/static/structure/general/streetlamp_medium_style_01.iff	0	1254.7	50	25.3	0.707108	0	0.707106	0		$|
-751867451	0	object/building/tatooine/housing_tatt_style03_small.iff	0	1273.9	50	15.2	0.991445	0	-0.130526	0		$|
-641399737	-751867451	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-977230724	-751867451	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1246571693	-751867451	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1674091023	-751867451	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1182814570	-751867451	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-882045225	-751867451	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1550073655	-751867451	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-409244986	-751867451	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-280675418	-751867451	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-2133527664	-751867451	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-517957242	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	1282	50	42.3	-0.515038	0	0.857167	0		$|
-416999969	0	object/static/creature/droids_dz70.iff	0	1112.9	55	60.6	0.731354	0	0.681998	0		$|
-1804617885	0	object/static/creature/endor_roba.iff	0	1254.8	50	48.5	-0.0697565	0	0.997564	0		$|
-648240706	0	object/static/creature/endor_roba.iff	0	1261.7	50	49.4	-0.309017	0	0.951057	0		$|
-1239926135	0	object/static/creature/endor_roba.iff	0	1249.7	50	23.3	0.965926	0	0.258819	0		$|
-1416801220	0	object/static/creature/tatooine_bantha_nosaddle.iff	0	1185.8	50	87.6	0.469472	0	0.882948	0		$|
-1550759483	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1105.29	49.5033	118.528	-0.700909	0	0.713251	0		$|
-1813593959	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	870.122	49.5033	4.04146	-0.207912	0	0.978148	0		$|
-1685100866	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	873.805	49.8877	11.7734	-0.207912	0	0.978148	0		$|
-91884238	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	881.023	49.5033	16.4497	-0.492424	0	0.870356	0		$|
-507892488	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	888.469	49.8877	20.5849	0.258819	0	0.965926	0		$|
-1424652355	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	903.079	49.8877	29.4118	0.258819	0	0.965926	0		$|
-1927988745	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	895.622	49.5033	25.2217	-0.492424	0	0.870356	0		$|
-1948313463	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	910.357	49.5033	34.0753	-0.492424	0	0.870356	0		$|
-1331595969	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	917.666	49.8877	38.1771	0.267239	0	0.963631	0		$|
-1939786804	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	924.79	49.5033	42.747	-0.492424	0	0.870356	0		$|
-1376581304	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	932.081	49.8877	46.8385	0.267239	0	0.963631	0		$|
-327503350	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	939.217	49.5033	51.4159	-0.492424	0	0.870356	0		$|
-1408844359	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	953.843	49.5033	60.2042	-0.492424	0	0.870356	0		$|
-850991870	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	968.481	49.5033	68.9994	-0.492424	0	0.870356	0		$|
-1579429420	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	983.134	49.5033	77.8042	-0.492424	0	0.870356	0		$|
-414188864	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	946.616	49.8877	55.5717	0.267239	0	0.963631	0		$|
-2054174542	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	961.325	49.8877	64.4107	0.267239	0	0.963631	0		$|
-580396567	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	975.945	49.8877	73.1946	0.267239	0	0.963631	0		$|
-1160876236	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	997.878	49.5033	86.6626	-0.492424	0	0.870356	0		$|
-995942589	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1012.43	49.5033	95.407	-0.492424	0	0.870356	0		$|
-1879421507	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1027.14	49.5033	104.245	-0.492424	0	0.870356	0		$|
-57733465	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	990.614	49.8877	82.0092	0.267239	0	0.963631	0		$|
-166869423	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1005.28	49.8877	90.8227	0.267239	0	0.963631	0		$|
-1334587254	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1019.97	49.8877	99.6504	0.267239	0	0.963631	0		$|
-1978261515	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1034.56	49.8912	108.441	0.267239	0	0.963631	0		$|
-961985415	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1041.71	49.5033	113	-0.492424	0	0.870356	0		$|
-1517888095	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1057.7	49.5033	117.698	-0.700909	0	0.713251	0		$|
-366350694	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1074.31	49.5033	117.988	-0.700909	0	0.713251	0		$|
-797489960	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1088.35	49.5033	118.233	-0.700909	0	0.713251	0		$|
-819222594	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1122.42	49.5033	118.827	-0.700909	0	0.713251	0		$|
-245990504	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1049.14	49.8877	117.175	0.267239	0	0.963631	0		$|
-296982175	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1066.33	49.8877	117.623	0.00872663	0	0.999962	0		$|
-1370878343	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1096.8	49.8877	118.155	0.00872663	0	0.999962	0		$|
-907629344	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1113.81	49.8877	118.452	0.00872663	0	0.999962	0		$|
-1734547049	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1130.98	49.891	118.751	0.00872663	0	0.999962	0		$|
-634427143	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1139.54	49.5033	119.126	-0.700909	0	0.713251	0		$|
-1998115094	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1156.48	49.5033	119.422	-0.700909	0	0.713251	0		$|
-2049076531	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1173.59	49.5033	119.721	-0.700909	0	0.713251	0		$|
