objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-774325041	0	object/building/mustafar/structures/must_jeditemple_watchtower.iff	0	1022.5	52.2	322.6	1	0	0	0		$|
-1908401984	0	object/static/structure/general/web_01.iff	0	1019.7	52.2	318.6	0.96363	0	-0.267238	0		$|
-2093773463	0	object/static/structure/general/web_07.iff	0	1025.9	52.2	314.5	0.477159	0	0.878817	0		$|
-555016066	0	object/static/structure/dathomir/static_science_desk.iff	0	1022.7	52.2	312.1	1	0	0	0		$|
-1556862676	0	object/static/structure/general/web_03.iff	0	1018.1	52.2	316.1	0.707108	0	-0.707106	0		$|
-1621582391	0	object/static/structure/general/web_07.iff	0	1019.2	52.2	313.6	0.951056	0	0.309017	0		$|
-1668142224	0	object/static/structure/dathomir/decal_splatt_01.iff	0	1021.3	52.23	314	0.707108	0	0	-0.707106		$|
-1847828235	0	object/static/structure/dathomir/decal_splatt_01.iff	0	1021	52.23	318.6	-0.615434	0.348196	-0.348196	0.615434		$|
-565923755	0	object/static/structure/dathomir/decal_splatt_01.iff	0	1026.5	52.23	316.2	0.293232	-0.64344	0.64344	-0.293232		$|
-1927376940	0	object/static/structure/dathomir/decal_splatt_01.iff	0	1025.3	52.23	318.7	-0.241845	-0.664463	0.664463	0.241845		$|
-694282569	0	object/static/structure/dathomir/decal_splatt_01.iff	0	1019.1	52.23	317.3	-0.687569	0.165071	-0.165071	0.687569		$|
-556911782	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1022.8	52.2	313.8	0.970296	2.16878e-08	-0.241922	5.40738e-09		$|
-231542615	0	object/static/particle/pt_buzzing_insects_large.iff	0	1022.8	52.2	313.8	0.970296	2.16878e-08	-0.241922	5.40738e-09		$|
-976317925	0	object/static/structure/general/data_terminal_free_s1.iff	0	1027.4	52.2	316.7	0.707108	0	-0.707106	0		$|
-1960783934	0	object/static/particle/pt_poi_broken_electronics_no_wind.iff	0	1027	53.5	316.7	0.707108	0	-0.707106	0		$|
