item	cash	class	script	note
s[none]	i[0]	i[0]	s	c
object/tangible/wearables/earring/earring_s01.iff	1
object/tangible/wearables/earring/earring_s02.iff	1
object/tangible/wearables/earring/earring_s03.iff	1
object/tangible/wearables/earring/earring_s04.iff	1
object/tangible/wearables/earring/earring_s05.iff	1
object/tangible/wearables/earring/earring_s06.iff	1
object/tangible/wearables/earring/earring_s07.iff	1
object/tangible/wearables/earring/earring_s08.iff	1
object/tangible/wearables/earring/earring_s09.iff	1
object/tangible/wearables/earring/earring_s10.iff	1
object/tangible/wearables/earring/earring_s11.iff	1
object/tangible/wearables/earring/earring_s12.iff	1
object/tangible/wearables/earring/earring_s13.iff	1
object/tangible/wearables/earring/earring_s14.iff	1
object/tangible/wearables/earring/earring_s15.iff	1
