item	cash	class	script	note
s[none]	i[0]	i[0]	s	c
object/tangible/wearables/ring/aakuan_ring.iff	1
object/tangible/wearables/ring/ring_gcw_imperial.iff	1
object/tangible/wearables/ring/ring_gcw_rebel.iff	1
object/tangible/wearables/ring/ring_mark_hero.iff	1
object/tangible/wearables/ring/ring_nightsister.iff	1
object/tangible/wearables/ring/ring_s01.iff	1
object/tangible/wearables/ring/ring_s02.iff	1
object/tangible/wearables/ring/ring_s03.iff	1
object/tangible/wearables/ring/ring_s03_quest.iff	1
object/tangible/wearables/ring/ring_s04.iff	1
