item	cash	class	script	note
s[none]	i[0]	i[0]	s	c
object/tangible/wearables/cybernetic/cybernetic_anakin_forearm.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_forearm_l_01.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_forearm_r_01.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_hand_l_01.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_hand_r_01.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s01_arm_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s01_arm_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s01_legs.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s01_torso.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s02_arm_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s02_arm_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s02_forearm_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s02_forearm_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s02_hand_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s02_hand_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s02_legs.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s02_torso.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s03_arm_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s03_arm_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s03_forearm_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s03_forearm_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s03_hand_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s03_hand_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s05_arm_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s05_arm_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s05_forearm_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s05_forearm_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s05_hand_l.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s05_hand_r.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s05_legs.iff	1
object/tangible/wearables/cybernetic/cybernetic_crafted_s05_torso.iff	1
object/tangible/wearables/cybernetic/s01/cybernetic_s01_arm_l.iff	1
object/tangible/wearables/cybernetic/s01/cybernetic_s01_arm_r.iff	1
object/tangible/wearables/cybernetic/s01/cybernetic_s01_legs.iff	1
object/tangible/wearables/cybernetic/s01/cybernetic_s01_torso.iff	1
object/tangible/wearables/cybernetic/s02/cybernetic_s02_arm_l.iff	1
object/tangible/wearables/cybernetic/s02/cybernetic_s02_arm_r.iff	1
object/tangible/wearables/cybernetic/s02/cybernetic_s02_legs.iff	1
object/tangible/wearables/cybernetic/s02/cybernetic_s02_torso.iff	1
object/tangible/wearables/cybernetic/s03/cybernetic_s03_arm_l.iff	1
object/tangible/wearables/cybernetic/s03/cybernetic_s03_arm_r.iff	1
object/tangible/wearables/cybernetic/s04/cybernetic_s04_arm_r.iff	1
object/tangible/wearables/cybernetic/s04/cybernetic_s04_torso.iff	1
object/tangible/wearables/cybernetic/s05/cybernetic_s05_arm_l.iff	1
object/tangible/wearables/cybernetic/s05/cybernetic_s05_arm_r.iff	1
object/tangible/wearables/cybernetic/s05/cybernetic_s05_legs.iff	1
object/tangible/wearables/cybernetic/s05/cybernetic_s05_torso.iff	1
