item	cash	class	script	note
s[none]	i[0]	i[0]	s	c
object/tangible/wearables/pants/nightsister_pants_s01.iff	1
object/tangible/wearables/pants/nightsister_pants_s02.iff	1
object/tangible/wearables/pants/pants_outbreak_prison_guard.iff	1
object/tangible/wearables/pants/pants_s01.iff	1
object/tangible/wearables/pants/pants_s02.iff	1
object/tangible/wearables/pants/pants_s04.iff	1
object/tangible/wearables/pants/pants_s05.iff	1
object/tangible/wearables/pants/pants_s06.iff	1
object/tangible/wearables/pants/pants_s07.iff	1
object/tangible/wearables/pants/pants_s08.iff	1
object/tangible/wearables/pants/pants_s09.iff	1
object/tangible/wearables/pants/pants_s10.iff	1
object/tangible/wearables/pants/pants_s11.iff	1
object/tangible/wearables/pants/pants_s12.iff	1
object/tangible/wearables/pants/pants_s13.iff	1
object/tangible/wearables/pants/pants_s14.iff	1
object/tangible/wearables/pants/pants_s15.iff	1
object/tangible/wearables/pants/pants_s17.iff	1
object/tangible/wearables/pants/pants_s18.iff	1
object/tangible/wearables/pants/pants_s21.iff	1
object/tangible/wearables/pants/pants_s22.iff	1
object/tangible/wearables/pants/pants_s24.iff	1
object/tangible/wearables/pants/pants_s25.iff	1
object/tangible/wearables/pants/pants_s26.iff	1
object/tangible/wearables/pants/pants_s27.iff	1
object/tangible/wearables/pants/pants_s28.iff	1
object/tangible/wearables/pants/pants_s29.iff	1
object/tangible/wearables/pants/pants_s30.iff	1
object/tangible/wearables/pants/pants_s31.iff	1
object/tangible/wearables/pants/pants_s32.iff	1
object/tangible/wearables/pants/pants_s33.iff	1
object/tangible/wearables/pants/wod_nightsister_pants_s01.iff	1
object/tangible/wearables/pants/wod_nightsister_pants_s02.iff	1
