item	cash	class	script	note
s[none]	i[0]	i[0]	s	c
object/tangible/wearables/skirt/npe_entertainer_skirt.iff	1
object/tangible/wearables/skirt/singing_mountain_clan_skirt_s01.iff	1
object/tangible/wearables/skirt/singing_mountain_clan_skirt_s02.iff	1
object/tangible/wearables/skirt/singing_mountain_clan_skirt_s03.iff	1
object/tangible/wearables/skirt/skirt_s03.iff	1
object/tangible/wearables/skirt/skirt_s04.iff	1
object/tangible/wearables/skirt/skirt_s05.iff	1
object/tangible/wearables/skirt/skirt_s06.iff	1
object/tangible/wearables/skirt/skirt_s07.iff	1
object/tangible/wearables/skirt/skirt_s08.iff	1
object/tangible/wearables/skirt/skirt_s09.iff	1
object/tangible/wearables/skirt/skirt_s10.iff	1
object/tangible/wearables/skirt/skirt_s11.iff	1
object/tangible/wearables/skirt/skirt_s12.iff	1
object/tangible/wearables/skirt/skirt_s13.iff	1
object/tangible/wearables/skirt/skirt_s14.iff	1
