objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-534617232	0	object/tangible/collection/rebel_marine_right_bracer.iff	0	1997.31	141.216	85.2733	-0.459986	0.444681	0.71823	-0.273529	systems.collections.consume_click	collection.slotName|4|col_rebel_marine_armor:rebel_marine_right_bracer|$|
-42868000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-774325041	0	object/tangible/camp/camp_tent_s6.iff	0	2002.78	142.597	81.1189	0.932328	0	0.361615	0		$|
-1908401984	0	object/tangible/camp/camp_tent_s5.iff	0	2009.03	155.775	95.3843	0.402461	0	0.915437	0		$|
-2093773463	0	object/static/structure/general/streetlamp_large_red_style_01_on.iff	0	1997.51	141.785	88.0595	0.286715	0	0.958016	0		$|
-555016066	0	object/static/structure/general/streetlamp_large_red_style_01_on.iff	0	2012.97	154.192	95.7365	0.8543	0	0.51978	0		$|
-1556862676	0	object/static/item/item_tool_sensor_beacon.iff	0	1980.63	150.962	86.6758	1	0	0	0		$|
-1621582391	0	object/static/item/item_tool_sensor_beacon.iff	0	1997.98	155.766	62.3385	1	0	0	0		$|
-1668142224	0	object/static/item/item_tool_sensor_beacon.iff	0	2016.81	142.781	82.5929	1	0	0	0		$|
-1847828235	0	object/static/item/item_tool_sensor_beacon.iff	0	2017.72	145.902	102.362	1	0	0	0		$|
-565923755	0	object/static/flora/flora_decd_dath_blacktree.iff	0	2006.88	145.87	79.3591	1	0	0	0		$|
-1927376940	0	object/static/structure/general/banner_rebel_style_01.iff	0	1997.42	141.971	84.3302	0.839192	0	-0.543835	0		$|
-694282569	0	object/static/item/item_tool_sensor_beacon.iff	0	2015.18	161.082	59.2635	1	0	0	0		$|
-556911782	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	1051.17	119.191	856.137	0.724836	0	0.688921	0		$|
-231542615	0	object/static/structure/general/tato_cave_stalagmite_tiny.iff	0	1050.39	122.651	858.689	0.519168	0.478383	0.534555	0.464612		$|
-976317925	0	object/static/structure/general/tato_cave_stalagmite_tiny.iff	0	1050.05	127.052	857.463	0.601123	0.362648	0.61894	0.352208		$|
-1960783934	0	object/static/structure/general/tato_cave_stalagmite_tiny.iff	0	1050.21	124.956	858.405	0.584671	0.390123	0.601999	0.378893		$|
-879410635	0	object/static/structure/general/tato_cave_stalagmite_tiny.iff	0	1050.35	126.998	854.705	-0.578801	0.367497	0.60387	-0.406541		$|
-1241413427	0	object/static/structure/general/tato_cave_stalagmite_tiny.iff	0	1050.46	124.965	853.716	-0.544461	0.41458	0.57257	-0.451495		$|
-2079230854	0	object/static/structure/general/tato_cave_stalagmite_tiny.iff	0	1050.51	122.63	853.426	-0.504165	0.461693	0.535306	-0.496089		$|
-2083494600	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	1047.68	116.318	862.406	1	0	0	0		$|
-1946274642	0	object/tangible/npc/storyline_npc/rebel_commander_spawner.iff	0	1999	142	86	1	0	0	0		$|
-1677962170	0	object/tangible/npc/rebel_recruiter_spawner.iff	0	1995.84	142	88.46	1	0	0	0		$|
-1647848179	0	object/tangible/ground_spawning/area_spawner.iff	0	2000	142	86	1	0	0	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1.000000|fltMinSpawnTime|2|0.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|rebel_trooper|strSpawnerType|4|area|strSpawns|4|rebel_trooper|$|
