objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1599525694	0	object/tangible/quest/township/axkva_singing_mtn_gong.iff	0	152.46	430	452.403	0.764586	0	0.644522	0	quest.task.ground.wave_event_controller	$|
-774325041	0	object/building/endor/endor_tiki_torch.iff	0	551.521	229.34	52.064	1	0	0	0		$|
-1908401984	0	object/building/endor/endor_tiki_torch.iff	0	567.024	229.689	57.5181	1	0	0	0		$|
-2093773463	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	642.056	266.741	420.035	-3.20013e-008	1	4.33436e-016	1.09278e-008		$|
-555016066	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	558.793	278.61	600.921	-3.05243e-008	0.953847	-9.60976e-009	0.300293		$|
-1556862676	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	505.167	283.889	646.848	3.18717e-008	0.995953	-2.87623e-009	-0.0898786		$|
-1621582391	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	274.154	346.74	649.743	3.20013e-008	1	0	0		$|
-1668142224	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	162.214	373.641	566.181	0.904752	0	-0.42594	0		$|
-1847828235	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	162.667	398.076	546.498	3.20013e-008	1	0	0		$|
-565923755	0	object/static/structure/general/streetlamp_small_green_style_01.iff	0	151.262	437.448	481.085	3.20013e-008	1	0	0		$|
-1927376940	0	object/building/dathomir/mtn_clan_stronghold.iff	0	163.557	430.013	392.574	0.995491	0	-0.0948578	0		$|
-694282569	-1927376940	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-556911782	-1927376940	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-231542615	-1927376940	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-976317925	-1927376940	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1960783934	-1927376940	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-879410635	-1927376940	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1241413427	-879410635	object/tangible/collection/plant_05.iff	6	-4.60369	3.01	-4.27984	1	0	0	0		$|
-2079230854	-1927376940	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-2083494600	-1927376940	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1946274642	-1927376940	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-1677962170	-1927376940	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1647848179	-1927376940	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-1062241431	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	163.607	429.907	438.321	0.692496	0.0402558	0.719688	-0.0296236		$|
-854658269	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	165.842	429.802	451.903	0.714583	0.0118154	0.69939	-0.00924289		$|
-2090498086	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	164.184	429.549	465.977	0.798703	-0.0209375	0.600686	0.0284792		$|
-942219052	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	160.991	429.57	477.542	0.751449	-0.0230126	0.658843	0.0268302		$|
-1720483051	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	142.742	429.839	473.776	-0.660498	-0.0133462	0.747625	-0.0679858		$|
-609843239	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	140.407	429.723	460.566	0.720263	-0.0258388	-0.69298	-0.0182183		$|
-751867451	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	140.612	429.286	446.008	-0.620443	0.0280557	0.783614	0.0145748		$|
-641399737	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	145.349	429.155	434.326	-0.580504	0.0287491	0.813644	0.0131544		$|
-977230724	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	151.623	430	481.056	1	0	0	0		$|
-1246571693	0	object/static/structure/dathomir/mtn_clan_crows_nest_s01.iff	0	109.61	418.283	445.658	1	0	0	0		$|
-1674091023	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	188.192	429.882	509.758	0.935532	-0.286584	-0.20458	-0.0282101		$|
-1182814570	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	180.424	428.284	501.569	0.814494	-0.20264	-0.52331	-0.147253		$|
-882045225	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	204.49	429.062	504.901	0.911673	-0.0960599	0.393662	0.0682293		$|
-1550073655	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	210.476	432.947	490.934	0.652672	-0.0916175	0.714229	0.235587		$|
-409244986	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	206.185	436.249	478.741	0.548358	-0.194069	0.788654	0.199164		$|
-280675418	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	200.774	436.629	464.896	0.402656	-0.140469	0.877105	0.220961		$|
-2133527664	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	183.186	427.715	489.076	-0.491463	0.170334	0.826343	0.215888		$|
-517957242	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	162.705	390.474	546.47	-0.169182	0	0.985585	0		$|
-416999969	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	202.495	369.369	593.039	0.816732	-0.00999971	-0.57693	4.99983e-005		$|
-1804617885	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	273.992	339.27	650.063	-0.452886	0	0.891568	0		$|
-648240706	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	345.074	332.193	668.475	0.991994	-0.124511	-0.0156398	0.0141372		$|
-1239926135	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	408.978	334.637	658.566	0.993117	-0.10889	-0.0254001	-0.0348644		$|
-1416801220	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	505.179	276.323	646.761	0.621298	0	0.783574	0		$|
-1550759483	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	558.523	271.191	600.825	0.972514	0	-0.232843	0		$|
-1813593959	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	519.849	276.44	627.445	0.951533	-0.289139	-0.10028	-0.0304716		$|
-1685100866	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	526.661	276.44	618.048	0.484353	-0.147178	0.82515	0.250735		$|
-91884238	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	515.743	276.485	616.73	-0.393983	0.124035	0.868678	0.27348		$|
-507892488	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	642.265	259.16	419.911	1	0	0	0		$|
-1424652355	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	636.481	259.776	414.214	0.663731	0	0.747971	0		$|
-1927988745	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	637.36	259.852	426.027	0.717912	0	0.696134	0		$|
-1948313463	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	594.103	259.726	419.011	0.593399	0.593399	0.384549	-0.384549		$|
-1331595969	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	642.622	255.049	442.598	0.84904	-0.0382326	0.52641	0.0237045		$|
-1939786804	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	632.198	254.532	462.562	0.839192	0	0.543835	0		$|
-1376581304	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	623.407	248.46	480.114	0.860269	0	0.509841	0		$|
-327503350	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	642.754	255.873	400.559	0.671178	0	0.741296	0		$|
-1408844359	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	627.217	260.506	394.48	0.435682	0	0.9001	0		$|
-850991870	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	617.289	259.971	465.999	0.900447	0	0.434966	0		$|
-1579429420	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	605.904	260.382	475.858	0.950796	0	0.309817	0		$|
-414188864	0	object/static/structure/dathomir/mtn_clan_crows_nest_s01.iff	0	562.182	283.585	690.049	1	0	0	0		$|
-2054174542	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	609.899	275.024	238.126	0.984727	0	0.174108	0		$|
-580396567	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	590.069	246.363	145.298	0.761612	0	-0.648034	0		$|
-1160876236	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	597.915	245.782	141.208	0.561168	0	0.827702	0		$|
-995942589	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	585.933	230.063	117.756	0.731689	0	-0.681639	0		$|
-1879421507	0	object/static/structure/dathomir/mtn_clan_crows_nest_s01.iff	0	607.263	233.369	50.7715	1	0	0	0		$|
-57733465	0	object/static/structure/dathomir/mtn_clan_crows_nest_s01.iff	0	648.231	265.374	369.183	1	0	0	0		$|
-166869423	0	object/static/structure/dathomir/mtn_clan_pillar_s01.iff	0	400.211	215.065	0.757813	0.0227593	-0.0116645	0.998656	-0.0450721		$|
-1334587254	0	object/static/structure/dathomir/mtn_clan_gate_s01.iff	0	496.402	232.069	37.1333	0.741564	0	0.670882	0		$|
-1978261515	0	object/static/structure/dathomir/mtn_clan_strong_fence_s01.iff	0	560.175	229.544	52.8008	0.985585	0	-0.169182	0		$|
